date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:13:44	1452741/1452741	---M--	200	added ('OK')	image/png	etag:c438186e52f3dde882c0b8f3ec7c935c	https://cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/cc456105-3717-4523-8059-55182d02bd31_rw_1920.png?h=56a45ce3657faaf51dce52b7537f5e9e	D:/sites/test/cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/cc456105-3717-4523-8059-55182d02bd31_rw_1920780a.png	(from https://mohs0025.myportfolio.com/copy-of-casa-mexico)
00:13:45	783350/783350	---M--	200	added ('OK')	image/jpeg	etag:ffae7993b6de6af914dd0d72deeeae8a	https://cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/01109fc7-af30-4bb8-9d4c-75e06e00c3d7_rwc_27x0x1983x2641x1983.jpg?h=8bf4ddcc41408cca59650dd11893a294	D:/sites/test/cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/01109fc7-af30-4bb8-9d4c-75e06e00c3d7_rwc_27x0x1983x2641x19834520.jpg	(from https://mohs0025.myportfolio.com/copy-of-casa-mexico)
00:13:45	77966/77966	---M--	200	added ('OK')	text/css	etag:bf4dc2a9e27f0547efb3a1d7a5c876cd	https://cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/33352f3f960e16c1cadc230680a41aaf1753243330.css?h=41ebd9348f19223fb212341c14374f1d	D:/sites/test/cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/33352f3f960e16c1cadc230680a41aaf1753243330d46a.css	(from https://mohs0025.myportfolio.com/copy-of-astronomy)
00:13:45	75218/75218	---M--	200	added ('OK')	text/css	etag:0963015e8fe56fa71fa535fecd7ffc77	https://cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/811682e06024a543ae47641cead9acad1753243330.css?h=97e228c4501d6ab41a4e6faf224aaca6	D:/sites/test/cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/811682e06024a543ae47641cead9acad1753243330a339.css	(from https://mohs0025.myportfolio.com/astronomy)
00:13:46	5518487/5518487	---M--	200	added ('OK')	image/png	etag:bf588a895706ef490de3432ac647e081	https://cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/66a275d6-442d-4bdd-9a79-13c7e17e296a.png?h=8841130940c1207e8ce4d81d397cb893	D:/sites/test/cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/66a275d6-442d-4bdd-9a79-13c7e17e296a4b3d.png	(from https://mohs0025.myportfolio.com/astronomy)
00:13:46	3574734/3574734	---M--	200	added ('OK')	image/png	etag:189c57ef2f2af8d86fdd4e57cae18864	https://cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/66a275d6-442d-4bdd-9a79-13c7e17e296a_rw_1920.png?h=46444b0b724de3e01ee8524f413b39a7	D:/sites/test/cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/66a275d6-442d-4bdd-9a79-13c7e17e296a_rw_1920d48e.png	(from https://mohs0025.myportfolio.com/astronomy)
00:13:47	983597/983597	---M--	200	added ('OK')	image/jpeg	etag:9584cd8f451e0119586127fdca651759	https://cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/638cccb8-a6b0-4390-a671-bbc65a11d1cf_rw_1920.jpg?h=3af38aeb9df306dfcb21903d2011fe1b	D:/sites/test/cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/638cccb8-a6b0-4390-a671-bbc65a11d1cf_rw_19206b07.jpg	(from https://mohs0025.myportfolio.com/astronomy)
00:13:47	3187013/3187013	---M--	200	added ('OK')	image/jpeg	etag:47d3f24b899595b760aae2535e4207d4	https://cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/638cccb8-a6b0-4390-a671-bbc65a11d1cf.jpg?h=d00ac2ceb1af7a90f967571ff29f2827	D:/sites/test/cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/638cccb8-a6b0-4390-a671-bbc65a11d1cf3732.jpg	(from https://mohs0025.myportfolio.com/astronomy)
00:13:47	1386794/1386794	---M--	200	added ('OK')	image/png	etag:8177d70c3493ed57c784517cd4349fed	https://cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/c4084287-a00d-4b08-af1e-32bcef888796.png?h=a95c19e2e1a8de67d00ef36b562f5c00	D:/sites/test/cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/c4084287-a00d-4b08-af1e-32bcef888796e573.png	(from https://mohs0025.myportfolio.com/astronomy)
00:13:47	1503180/1503180	---M--	200	added ('OK')	image/png	etag:2f6a20e8e22b3400c0255d41444f30be	https://cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/c4084287-a00d-4b08-af1e-32bcef888796_rw_1920.png?h=211cd641f6311ec0cf1ffb26be1b9063	D:/sites/test/cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/c4084287-a00d-4b08-af1e-32bcef888796_rw_1920f6f0.png	(from https://mohs0025.myportfolio.com/astronomy)
00:13:47	314870/314870	---M--	200	added ('OK')	image/png	etag:8ca4fbff5fe25e5b8a6bba6c1720d7e9	https://cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/67b9e0da-f440-46cb-9014-3ced9ce9609c.png?h=903dea19092de7c14c284d6d78715d58	D:/sites/test/cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/67b9e0da-f440-46cb-9014-3ced9ce9609cd96f.png	(from https://mohs0025.myportfolio.com/astronomy)
00:13:47	204612/204612	---M--	200	added ('OK')	image/png	etag:c69f51a58d190b2a193074998b56844a	https://cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/67b9e0da-f440-46cb-9014-3ced9ce9609c_rw_1920.png?h=4297f213c2e870683baa617876f1f3c7	D:/sites/test/cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/67b9e0da-f440-46cb-9014-3ced9ce9609c_rw_19206a6a.png	(from https://mohs0025.myportfolio.com/astronomy)
00:13:48	8047691/8047691	---M--	200	added ('OK')	image/png	etag:c8905845d0d1cbda5f8c4e0d16cdb313	https://cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/d9bd8fbc-fc41-4f5d-8bd2-0e4532484a5b.png?h=bf4572488021787a91b8e1a0aaba0f40	D:/sites/test/cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/d9bd8fbc-fc41-4f5d-8bd2-0e4532484a5b5840.png	(from https://mohs0025.myportfolio.com/astronomy)
00:13:51	4184702/4184702	---M--	200	added ('OK')	image/png	etag:37349e67e08a0a59879abe3dcea4e939	https://cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/d9bd8fbc-fc41-4f5d-8bd2-0e4532484a5b_rw_3840.png?h=86b99b7e3b93d5fa2235129858dab6cf	D:/sites/test/cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/d9bd8fbc-fc41-4f5d-8bd2-0e4532484a5b_rw_3840e3b7.png	(from https://mohs0025.myportfolio.com/astronomy)
00:13:51	76168/76168	---M--	200	added ('OK')	text/css	etag:ca0a9edeac1dc8c9f3e7645dbfc7d8ed	https://cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/fd4aecdbbe423d6a6aaaec553f6d66531753243330.css?h=630b9c8c2b9b7600b802a7bb0b8117c8	D:/sites/test/cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/fd4aecdbbe423d6a6aaaec553f6d665317532433304d87.css	(from https://mohs0025.myportfolio.com/copy-of-the-noon)
00:13:52	58304/58304	---M--	200	added ('OK')	image/jpeg	etag:42886249e4af3e44beb2fb2a233484ac	https://cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/db194d2f-1a49-4edb-bad8-0f424c173fcf_car_3x4.jpg?h=caf82b8ac4ed3de64486ebe6e0b02829	D:/sites/test/cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/db194d2f-1a49-4edb-bad8-0f424c173fcf_car_3x43861.jpg	(from https://mohs0025.myportfolio.com/copy-of-the-noon)
00:13:52	663409/663409	---M--	200	added ('OK')	image/jpeg	etag:07bb93c20613cf96ebfce2b02a68a341	https://cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/fb515867-f57d-4714-8645-5db2820d7d3e_car_3x4.jpg?h=0d196ede7aadd32f75e0b50e7a0738f5	D:/sites/test/cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/fb515867-f57d-4714-8645-5db2820d7d3e_car_3x4810b.jpg	(from https://mohs0025.myportfolio.com/copy-of-the-noon)
00:13:53	76168/76168	---M--	200	added ('OK')	text/css	etag:26f96de8b1fb38c7dd1ac767e2298ddf	https://cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/6d1468656e313781784333887382477a1753243330.css?h=6fad1022c5a70f19adaa500ba89954f9	D:/sites/test/cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/6d1468656e313781784333887382477a175324333041e2.css	(from https://mohs0025.myportfolio.com/copy-of-book-nook-1)
00:13:53	76168/76168	---M--	200	added ('OK')	text/css	etag:48a4bf684654aaca76427ef55e761391	https://cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/bc94b9cd6ea639c083db787e070cfc721753243330.css?h=d23293c77084aa25e6b5a12462578a4b	D:/sites/test/cdn.myportfolio.com/74aaa573-b028-4ea9-82af-e181d3d000e1/bc94b9cd6ea639c083db787e070cfc7217532433303129.css	(from https://mohs0025.myportfolio.com/copy-of-book-nook)
